epoch,train_loss,val_loss,lr,train_accuracy,train_bce,train_precision,train_recall,train_f1,train_best_accuracy,train_best_threshold,train_best_f1,train_best_f1_threshold,train_accuracy_at_best_f1,val_accuracy,val_bce,val_precision,val_recall,val_f1,val_best_accuracy,val_best_threshold,val_best_f1,val_best_f1_threshold,val_accuracy_at_best_f1
0.0,0.7276724576950073,0.527112603187561,0.001,0.5346534848213196,0.6931520700454712,0.5346534848213196,1.0,0.6967741847038269,0.5404775738716125,0.38999998569488525,0.6973034739494324,0.36000001430511475,0.5358182787895203,0.5381062626838684,0.6929312944412231,0.5381062626838684,1.0,0.6996996998786926,0.5473440885543823,0.5299999713897705,0.6996996998786926,0.10000000149011612,0.5381062626838684
1.0,0.7003130912780762,0.5598613023757935,0.001,0.5404775738716125,0.6884628534317017,0.5380082726478577,0.9945533871650696,0.6982791423797607,0.5556202530860901,0.47999998927116394,0.6982791423797607,0.4399999976158142,0.5404775738716125,0.5381062626838684,0.6931481957435608,0.5381062626838684,1.0,0.6996996998786926,0.5612009167671204,0.4399999976158142,0.7067901492118835,0.4399999976158142,0.5612009167671204
2.0,0.6910509467124939,0.2607613205909729,0.001,0.5364006757736206,0.6950758695602417,0.5359246134757996,0.9912853837013245,0.6957186460494995,0.5527082085609436,0.550000011920929,0.6976036429405212,0.3700000047683716,0.5369831323623657,0.5334873199462891,0.7138838768005371,0.5362997651100159,0.9828326106071472,0.6939393877983093,0.568129301071167,0.5299999713897705,0.6996996998786926,0.10000000149011612,0.5381062626838684
3.0,0.6868977546691895,0.33710941672325134,0.001,0.5358182787895203,0.6940357089042664,0.5355672836303711,0.9923747181892395,0.6956853866577148,0.5585322976112366,0.5799999833106995,0.697638988494873,0.3799999952316284,0.5375655293464661,0.5334873199462891,0.7034238576889038,0.5362997651100159,0.9828326106071472,0.6939393877983093,0.5612009167671204,0.5400000214576721,0.7003154754638672,0.5400000214576721,0.5612009167671204
4.0,0.6912384033203125,0.13857579231262207,0.001,0.5428072214126587,0.6961754560470581,0.5391867756843567,0.9967319965362549,0.6998087763786316,0.5585322976112366,0.5699999928474426,0.6999616026878357,0.44999998807907104,0.5451368689537048,0.556581974029541,0.7344225645065308,0.5506172776222229,0.9570815563201904,0.6990595459938049,0.556581974029541,0.4399999976158142,0.6996996998786926,0.10000000149011612,0.5381062626838684
5.0,0.6811218857765198,0.18363843858242035,0.001,0.5538730621337891,0.6962889432907104,0.5719696879386902,0.657952070236206,0.6119554042816162,0.5771694779396057,0.41999998688697815,0.6997708082199097,0.3100000023841858,0.5422248244285583,0.468822181224823,0.7745198011398315,0.5121951103210449,0.270386278629303,0.35393258929252625,0.5612009167671204,0.28999999165534973,0.7051671743392944,0.27000001072883606,0.5519630312919617
6.0,0.6772105693817139,0.0754098892211914,0.001,0.5544554591178894,0.6878710985183716,0.5463355779647827,0.9825708270072937,0.702218770980835,0.5742574334144592,0.5600000023841858,0.702218770980835,0.4399999976158142,0.5544554591178894,0.5496535897254944,0.7547410726547241,0.5519125461578369,0.8669527769088745,0.6744574308395386,0.5588914752006531,0.41999998688697815,0.701095461845398,0.41999998688697815,0.5588914752006531
7.0,0.6824604272842407,0.07888973504304886,0.001,0.5690157413482666,0.678953230381012,0.5647743940353394,0.8453159332275391,0.6771378517150879,0.5783343315124512,0.46000000834465027,0.7050135731697083,0.3700000047683716,0.5579499006271362,0.487297922372818,0.7546195983886719,0.5260663628578186,0.4763948619365692,0.5,0.5519630312919617,0.3499999940395355,0.6996996998786926,0.10000000149011612,0.5381062626838684
8.0,0.668560802936554,0.1128222793340683,0.001,0.5626091957092285,0.6729311943054199,0.5528815984725952,0.9509803652763367,0.6992390751838684,0.5824111700057983,0.5099999904632568,0.7051032185554504,0.4099999964237213,0.5591147541999817,0.5519630312919617,0.7237488031387329,0.5561959743499756,0.8283261656761169,0.665517270565033,0.570438802242279,0.4300000071525574,0.703125,0.3799999952316284,0.5612009167671204
9.0,0.6671388745307922,0.08129483461380005,0.001,0.5800815224647522,0.6727360486984253,0.5638366937637329,0.9477124214172363,0.7070296406745911,0.5841584205627441,0.46000000834465027,0.7070296406745911,0.4399999976158142,0.5800815224647522,0.5542725324630737,0.7248919010162354,0.5529100298881531,0.8969957232475281,0.6841244101524353,0.5658198595046997,0.3799999952316284,0.7034700512886047,0.3799999952316284,0.5658198595046997
