epoch,train_loss,val_loss,lr,train_accuracy,train_bce,val_accuracy,val_bce,val_best_accuracy,val_best_threshold
0.0,0.6725252866744995,0.990412712097168,0.0005,0.5340963006019592,0.6925801634788513,0.42307692766189575,0.7725316286087036,0.5769230723381042,0.10000000149011612
1.0,0.6955372095108032,1.3448973894119263,0.0005,0.542680025100708,0.68951016664505,0.557692289352417,0.8111539483070374,0.6730769276618958,0.3199999928474426
2.0,0.6900883913040161,0.9899208545684814,0.0005,0.5369575619697571,0.6910697221755981,0.557692289352417,0.7557395100593567,0.6538461446762085,0.4000000059604645
3.0,0.6882046461105347,0.9504697918891907,0.0005,0.536003828048706,0.6913350820541382,0.557692289352417,0.7620431184768677,0.6153846383094788,0.3799999952316284
4.0,0.6896631121635437,0.8215935230255127,0.0005,0.542680025100708,0.6855175495147705,0.5384615659713745,0.7770327925682068,0.5961538553237915,0.36000001430511475
5.0,0.6781832575798035,0.6965230703353882,0.0005,0.5412493944168091,0.6806308627128601,0.557692289352417,0.7402089238166809,0.557692289352417,0.10000000149011612
6.0,0.6813106536865234,0.857811450958252,0.0005,0.5488793253898621,0.6898112297058105,0.5192307829856873,0.7880833745002747,0.5769230723381042,0.38999998569488525
7.0,0.6728653311729431,1.1109997034072876,0.0005,0.5526943206787109,0.678642749786377,0.5769230723381042,0.9361467957496643,0.5769230723381042,0.27000001072883606
8.0,0.6721433401107788,0.769305944442749,0.0005,0.550309956073761,0.6744900941848755,0.4615384638309479,0.8498544096946716,0.557692289352417,0.10000000149011612
9.0,0.6655829548835754,0.978745698928833,0.0005,0.5560324192047119,0.6787478923797607,0.5,0.9887484312057495,0.5769230723381042,0.27000001072883606
10.0,0.6619611978530884,1.1214170455932617,0.0005,0.5727229118347168,0.6964505910873413,0.557692289352417,1.0825315713882446,0.5769230723381042,0.2800000011920929
11.0,0.6543949842453003,0.7414106130599976,0.0005,0.5636623501777649,0.6638151407241821,0.5769230723381042,0.8596879243850708,0.5961538553237915,0.4000000059604645
12.0,0.654565155506134,0.5161501169204712,0.0005,0.5565093159675598,0.6703798770904541,0.5384615659713745,0.7880949378013611,0.557692289352417,0.10000000149011612
13.0,0.6440000534057617,0.6899933815002441,0.0005,0.5660467147827148,0.6573356986045837,0.557692289352417,0.8262751698493958,0.5769230723381042,0.3700000047683716
14.0,0.6388009190559387,0.5965417623519897,0.0005,0.5670004487037659,0.6460298895835876,0.5769230723381042,0.8687619566917419,0.5769230723381042,0.28999999165534973
15.0,0.634880006313324,0.9588993787765503,0.0005,0.5746304392814636,0.6466419100761414,0.5,1.0961315631866455,0.5384615659713745,0.10000000149011612
