epoch,train_loss,val_loss,lr,train_accuracy,train_bce,val_accuracy,val_bce,val_best_accuracy,val_best_threshold
0.0,0.6929219961166382,0.600407600402832,0.001,0.5066977143287659,0.6932021379470825,0.5288683772087097,0.6966539621353149,0.542725145816803,0.5299999713897705
1.0,0.7037832736968994,0.7600041031837463,0.001,0.5364006757736206,0.7014131546020508,0.461893767118454,0.7104032039642334,0.5473440885543823,0.41999998688697815
2.0,0.7007730603218079,0.394260972738266,0.001,0.5492137670516968,0.6882084012031555,0.5381062626838684,0.6987191438674927,0.5519630312919617,0.5099999904632568
3.0,0.6946359872817993,0.31836676597595215,0.001,0.5340710282325745,0.6965275406837463,0.5103926062583923,0.7000234127044678,0.545034646987915,0.4399999976158142
4.0,0.6854620575904846,0.2971593737602234,0.001,0.4938846826553345,0.6921777129173279,0.47575056552886963,0.7138605117797852,0.5381062626838684,0.10000000149011612
5.0,0.6860587000846863,0.5516743063926697,0.001,0.5329062342643738,0.6902552247047424,0.494226336479187,0.6937403678894043,0.5381062626838684,0.10000000149011612
6.0,0.6789509057998657,0.4504896104335785,0.001,0.5375655293464661,0.6866592764854431,0.5034642219543457,0.6976335048675537,0.5381062626838684,0.10000000149011612
7.0,0.6895406246185303,0.5009915828704834,0.001,0.5503785610198975,0.6878384947776794,0.5265588760375977,0.6993945837020874,0.5381062626838684,0.10000000149011612
8.0,0.6808266639709473,0.3734969198703766,0.001,0.5672684907913208,0.679578959941864,0.4965358078479767,0.7067894339561462,0.5404157042503357,0.38999998569488525
9.0,0.6774278879165649,0.19211134314537048,0.001,0.5404775738716125,0.6843406558036804,0.4780600368976593,0.7497326731681824,0.5381062626838684,0.10000000149011612
10.0,0.6747738122940063,0.1207590103149414,0.001,0.5422248244285583,0.6834303736686707,0.487297922372818,0.7382546663284302,0.5658198595046997,0.3499999940395355
11.0,0.6653662323951721,0.04720265045762062,0.001,0.5346534848213196,0.6776639819145203,0.5381062626838684,0.7182539105415344,0.5519630312919617,0.4699999988079071
12.0,0.6580134630203247,0.3112115263938904,0.001,0.5352358818054199,0.6726545691490173,0.5381062626838684,0.7115122079849243,0.5519630312919617,0.41999998688697815
13.0,0.6630076169967651,0.07652600854635239,0.001,0.5346534848213196,0.6700313687324524,0.5381062626838684,0.7274383902549744,0.5519630312919617,0.5099999904632568
14.0,0.6588146686553955,0.05891404300928116,0.001,0.5591147541999817,0.6595067977905273,0.5381062626838684,0.7051116824150085,0.570438802242279,0.4000000059604645
15.0,0.6437262892723083,0.034804169088602066,0.001,0.559697151184082,0.6516013145446777,0.545034646987915,0.7101033926010132,0.5635104179382324,0.38999998569488525
