epoch,train_loss,val_loss,lr,train_accuracy,train_bce,val_accuracy,val_bce,val_best_accuracy,val_best_threshold
0.0,0.5859940052032471,0.7545608878135681,0.0004,0.535050094127655,0.7291814684867859,0.42307692766189575,0.7749359607696533,0.5961538553237915,0.36000001430511475
1.0,0.6000616550445557,0.6501004695892334,0.0004,0.5412493944168091,0.694208025932312,0.557692289352417,0.7613834738731384,0.5961538553237915,0.3100000023841858
2.0,0.591071605682373,0.611111581325531,0.0004,0.5364806652069092,0.6884115934371948,0.5384615659713745,0.7585619688034058,0.5961538553237915,0.4000000059604645
3.0,0.5929404497146606,0.9699392318725586,0.0004,0.537434458732605,0.7101868987083435,0.42307692766189575,0.9531926512718201,0.6153846383094788,0.20000000298023224
4.0,0.5819973945617676,0.8754101395606995,0.0004,0.5464950203895569,0.7076942920684814,0.6346153616905212,0.9938819408416748,0.6346153616905212,0.20000000298023224
5.0,0.5774853229522705,0.8723334670066833,0.0004,0.542680025100708,0.6946412920951843,0.6153846383094788,0.8770395517349243,0.6346153616905212,0.20999999344348907
6.0,0.5806870460510254,0.5317165851593018,0.0004,0.5422031283378601,0.7068970203399658,0.5961538553237915,0.7782978415489197,0.6538461446762085,0.25
7.0,0.5772806406021118,0.5729124546051025,0.0004,0.5431568622589111,0.713050365447998,0.5192307829856873,1.0371854305267334,0.6730769276618958,0.10000000149011612
8.0,0.5708429217338562,0.8831478357315063,0.0004,0.5445874929428101,0.7106446027755737,0.6153846383094788,0.9311411380767822,0.692307710647583,0.14000000059604645
9.0,0.5670931339263916,0.45447078347206116,0.0004,0.553648054599762,0.7085199356079102,0.6346153616905212,1.1377158164978027,0.6538461446762085,0.10000000149011612
10.0,0.5668805241584778,0.23888792097568512,0.0004,0.5526943206787109,0.6797656416893005,0.6153846383094788,1.019045114517212,0.6346153616905212,0.15000000596046448
11.0,0.5619362592697144,0.1898241490125656,0.0004,0.542680025100708,0.6629923582077026,0.557692289352417,0.7788578867912292,0.6346153616905212,0.25
12.0,0.5611281991004944,0.22135312855243683,0.0004,0.5541249513626099,0.6555854678153992,0.5384615659713745,0.8661413788795471,0.6346153616905212,0.33000001311302185
13.0,0.5520140528678894,0.11062954366207123,0.0004,0.5593705177307129,0.6517539024353027,0.557692289352417,0.955236554145813,0.6153846383094788,0.25999999046325684
14.0,0.5376443266868591,0.10436384379863739,0.0004,0.5650929808616638,0.6538429260253906,0.5384615659713745,0.9993991255760193,0.6153846383094788,0.20999999344348907
15.0,0.5344383120536804,0.07303380221128464,0.0004,0.5708154439926147,0.654129683971405,0.5769230723381042,1.0960497856140137,0.6346153616905212,0.28999999165534973
16.0,0.5256704092025757,0.0742347463965416,0.0004,0.5641392469406128,0.6218365430831909,0.5192307829856873,0.8625420928001404,0.6153846383094788,0.49000000953674316
17.0,0.5141820311546326,0.09728433936834335,0.0004,0.5736767053604126,0.6260240077972412,0.5192307829856873,0.8545700907707214,0.5961538553237915,0.23000000417232513
18.0,0.5019339323043823,0.017418771982192993,0.0004,0.6051502227783203,0.638055145740509,0.5769230723381042,1.2899539470672607,0.5961538553237915,0.1599999964237213
